X,Y,Z
2629095.0,1144995.0,2892.9
2629125.0,1144995.0,2885.43
2629155.0,1144995.0,2879.61
2629185.0,1144995.0,2873.39
2629215.0,1144995.0,2867.99
2629245.0,1144995.0,2871.85
2629275.0,1144995.0,2873.08
2629305.0,1144995.0,2870.99
2629335.0,1144995.0,2867.2
2629365.0,1144995.0,2865.23
2629395.0,1144995.0,2850.68
2629425.0,1144995.0,2837.34
2629455.0,1144995.0,2828.01
2629485.0,1144995.0,2820.72
2629515.0,1144995.0,2812.8
2629545.0,1144995.0,2807.38
2629575.0,1144995.0,2798.99
2629605.0,1144995.0,2784.62
2629635.0,1144995.0,2771.79
2629665.0,1144995.0,2743.87
2629695.0,1144995.0,2736.67
2629725.0,1144995.0,2722.43
2629755.0,1144995.0,2716.07
2629785.0,1144995.0,2699.81
2629815.0,1144995.0,2694.51
2629845.0,1144995.0,2675.22
2629875.0,1144995.0,2667.71
2629905.0,1144995.0,2662.98
2629935.0,1144995.0,2650.71
2629965.0,1144995.0,2642.95
2629995.0,1144995.0,2633.75
2630025.0,1144995.0,2622.85
2630055.0,1144995.0,2621.58
2630085.0,1144995.0,2614.16
2630115.0,1144995.0,2605.94
2630145.0,1144995.0,2607.55
2630175.0,1144995.0,2596.93
2630205.0,1144995.0,2584.9
2630235.0,1144995.0,2567.71
2630265.0,1144995.0,2564.03
2630295.0,1144995.0,2568.38
2630325.0,1144995.0,2564.59
2630355.0,1144995.0,2565.88
2630385.0,1144995.0,2567.52
2630415.0,1144995.0,2566.87
2630445.0,1144995.0,2566.94
2630475.0,1144995.0,2569.19
2630505.0,1144995.0,2586.22
2630535.0,1144995.0,2604.69
2630565.0,1144995.0,2620.98
2630595.0,1144995.0,2629.57
2630625.0,1144995.0,2639.99
2630655.0,1144995.0,2651.71
2630685.0,1144995.0,2670.56
2630715.0,1144995.0,2691.02
2630745.0,1144995.0,2711.88
2630775.0,1144995.0,2741.09
2630805.0,1144995.0,2771.86
2630835.0,1144995.0,2804.42
2630865.0,1144995.0,2840.71
2630895.0,1144995.0,2878.32
2630925.0,1144995.0,2911.98
2630955.0,1144995.0,2943.61
2630985.0,1144995.0,2961.41
2631015.0,1144995.0,2917.23
2631045.0,1144995.0,2891.87
2631075.0,1144995.0,2845.67
2631105.0,1144995.0,2796.77
2631135.0,1144995.0,2781.13
2631165.0,1144995.0,2766.14
2631195.0,1144995.0,2746.91
2631225.0,1144995.0,2727.29
2631255.0,1144995.0,2716.27
2631285.0,1144995.0,2707.73
2631315.0,1144995.0,2699.76
2631345.0,1144995.0,2689.27
2631375.0,1144995.0,2681.15
2631405.0,1144995.0,2677.02
2631435.0,1144995.0,2678.63
2631465.0,1144995.0,2680.1
2631495.0,1144995.0,2671.56
2631525.0,1144995.0,2662.56
2631555.0,1144995.0,2653.52
2631585.0,1144995.0,2648.4
2631615.0,1144995.0,2640.85
2631645.0,1144995.0,2628.06
2631675.0,1144995.0,2609.32
2631705.0,1144995.0,2586.4
2631735.0,1144995.0,2567.44
2631765.0,1144995.0,2558.0
2631795.0,1144995.0,2549.08
2631825.0,1144995.0,2542.07
2631855.0,1144995.0,2530.15
2631885.0,1144995.0,2520.21
2631915.0,1144995.0,2507.4
2631945.0,1144995.0,2497.05
2631975.0,1144995.0,2478.06
2632005.0,1144995.0,2463.85
2632035.0,1144995.0,2445.96
2632065.0,1144995.0,2430.73
2632095.0,1144995.0,2422.66
2632125.0,1144995.0,2411.08
2632155.0,1144995.0,2401.55
2632185.0,1144995.0,2392.52
2632215.0,1144995.0,2382.5
2632245.0,1144995.0,2372.2
2632275.0,1144995.0,2365.01
2632305.0,1144995.0,2343.72
2632335.0,1144995.0,2326.53
2632365.0,1144995.0,2305.21
2632395.0,1144995.0,2278.6
2632425.0,1144995.0,2214.42
2632455.0,1144995.0,2198.18
2632485.0,1144995.0,2168.72
2632515.0,1144995.0,2149.23
2632545.0,1144995.0,2137.6
2632575.0,1144995.0,2132.65
2632605.0,1144995.0,2126.83
2632635.0,1144995.0,2124.9
2632665.0,1144995.0,2124.96
2632695.0,1144995.0,2123.04
2632725.0,1144995.0,2127.75
2632755.0,1144995.0,2141.68
2632785.0,1144995.0,2156.89
2632815.0,1144995.0,2177.28
2632845.0,1144995.0,2197.78
2632875.0,1144995.0,2216.85
2632905.0,1144995.0,2254.29
2632935.0,1144995.0,2292.56
2627865.0,1144965.0,3020.84
2627895.0,1144965.0,3023.07
2627925.0,1144965.0,3026.93
2627955.0,1144965.0,3031.55
2627985.0,1144965.0,3035.98
2628015.0,1144965.0,3039.89
2628045.0,1144965.0,3042.89
2628075.0,1144965.0,3043.55
2628105.0,1144965.0,3042.2
2628135.0,1144965.0,3041.37
2628165.0,1144965.0,3042.15
2628195.0,1144965.0,3042.34
2628225.0,1144965.0,3040.24
2628255.0,1144965.0,3036.04
2628285.0,1144965.0,3030.49
2628315.0,1144965.0,3024.01
2628345.0,1144965.0,3016.21
2628375.0,1144965.0,3011.43
2628405.0,1144965.0,3004.37
2628435.0,1144965.0,2998.29
2628465.0,1144965.0,2994.53
2628495.0,1144965.0,2990.43
2628525.0,1144965.0,2985.62
2628555.0,1144965.0,2983.94
2628585.0,1144965.0,2983.73
2628615.0,1144965.0,2984.73
2628645.0,1144965.0,2985.4
2628675.0,1144965.0,2986.28
2628705.0,1144965.0,2986.6
2628735.0,1144965.0,2985.38
2628765.0,1144965.0,2982.2
2628795.0,1144965.0,2977.24
2628825.0,1144965.0,2971.28
2628855.0,1144965.0,2963.97
2628885.0,1144965.0,2956.7
2628915.0,1144965.0,2946.25
2628945.0,1144965.0,2935.42
2628975.0,1144965.0,2925.64
2629005.0,1144965.0,2906.47
2629035.0,1144965.0,2899.63
2629065.0,1144965.0,2892.89
2629095.0,1144965.0,2886.66
2629125.0,1144965.0,2879.97
2629155.0,1144965.0,2873.4
2629185.0,1144965.0,2866.5
2629215.0,1144965.0,2865.26
2629245.0,1144965.0,2861.15
2629275.0,1144965.0,2861.87
2629305.0,1144965.0,2856.51
2629335.0,1144965.0,2858.41
2629365.0,1144965.0,2851.48
2629395.0,1144965.0,2845.83
2629425.0,1144965.0,2831.36
2629455.0,1144965.0,2821.72
2629485.0,1144965.0,2818.3
2629515.0,1144965.0,2811.81
2629545.0,1144965.0,2799.75
2629575.0,1144965.0,2789.17
2629605.0,1144965.0,2781.97
2629635.0,1144965.0,2758.75
2629665.0,1144965.0,2749.56
2629695.0,1144965.0,2726.91
2629725.0,1144965.0,2709.79
2629755.0,1144965.0,2703.35
2629785.0,1144965.0,2694.55
2629815.0,1144965.0,2685.06
2629845.0,1144965.0,2676.77
2629875.0,1144965.0,2651.15
2629905.0,1144965.0,2651.9
2629935.0,1144965.0,2639.11
2629965.0,1144965.0,2621.7
2629995.0,1144965.0,2623.52
2630025.0,1144965.0,2610.53
2630055.0,1144965.0,2603.93
2630085.0,1144965.0,2604.15
2630115.0,1144965.0,2592.98
2630145.0,1144965.0,2594.33
2630175.0,1144965.0,2589.17
2630205.0,1144965.0,2581.2
2630235.0,1144965.0,2559.92
2630265.0,1144965.0,2554.26
2630295.0,1144965.0,2557.16
2630325.0,1144965.0,2558.97
2630355.0,1144965.0,2558.89
2630385.0,1144965.0,2552.04
2630415.0,1144965.0,2553.11
2630445.0,1144965.0,2556.08
2630475.0,1144965.0,2563.02
2630505.0,1144965.0,2577.39
2630535.0,1144965.0,2596.82
2630565.0,1144965.0,2605.56
2630595.0,1144965.0,2612.49
2630625.0,1144965.0,2630.3
2630655.0,1144965.0,2651.86
2630685.0,1144965.0,2672.45
2630715.0,1144965.0,2687.31
2630745.0,1144965.0,2703.81
2630775.0,1144965.0,2729.44
2630805.0,1144965.0,2768.8
2630835.0,1144965.0,2824.01
2630865.0,1144965.0,2866.04
2630895.0,1144965.0,2897.84
2630925.0,1144965.0,2925.07
2630955.0,1144965.0,2929.49
2630985.0,1144965.0,2948.87
2631015.0,1144965.0,2936.18
2631045.0,1144965.0,2928.0
2631075.0,1144965.0,2897.71
2631105.0,1144965.0,2852.32
2631135.0,1144965.0,2795.51
2631165.0,1144965.0,2786.54
2631195.0,1144965.0,2753.09
2631225.0,1144965.0,2740.19
2631255.0,1144965.0,2729.0
2631285.0,1144965.0,2719.57
2631315.0,1144965.0,2703.54
2631345.0,1144965.0,2692.85
2631375.0,1144965.0,2680.84
2631405.0,1144965.0,2672.68
2631435.0,1144965.0,2671.38
2631465.0,1144965.0,2671.42
2631495.0,1144965.0,2665.73
2631525.0,1144965.0,2662.02
2631555.0,1144965.0,2658.35
2631585.0,1144965.0,2651.76
2631615.0,1144965.0,2630.77
2631645.0,1144965.0,2624.91
2631675.0,1144965.0,2610.85
2631705.0,1144965.0,2591.51
2631735.0,1144965.0,2572.38
2631765.0,1144965.0,2554.82
2631795.0,1144965.0,2549.14
2631825.0,1144965.0,2540.19
2631855.0,1144965.0,2526.08
2631885.0,1144965.0,2513.22
2631915.0,1144965.0,2500.9
2631945.0,1144965.0,2485.98
2631975.0,1144965.0,2472.32
2632005.0,1144965.0,2463.49
2632035.0,1144965.0,2451.4
2632065.0,1144965.0,2430.42
2632095.0,1144965.0,2418.57
2632125.0,1144965.0,2405.74
2632155.0,1144965.0,2397.56
2632185.0,1144965.0,2388.89
2632215.0,1144965.0,2374.1
2632245.0,1144965.0,2364.68
2632275.0,1144965.0,2357.31
2632305.0,1144965.0,2343.94
2632335.0,1144965.0,2326.18
2632365.0,1144965.0,2300.46
2632395.0,1144965.0,2283.46
2632425.0,1144965.0,2235.17
2632455.0,1144965.0,2187.99
2632485.0,1144965.0,2166.67
2632515.0,1144965.0,2146.48
2632545.0,1144965.0,2130.97
2632575.0,1144965.0,2125.63
2632605.0,1144965.0,2121.8
2632635.0,1144965.0,2118.79
2632665.0,1144965.0,2117.7
2632695.0,1144965.0,2116.81
2632725.0,1144965.0,2126.68
2632755.0,1144965.0,2141.72
2632785.0,1144965.0,2157.73
2632815.0,1144965.0,2175.23
2632845.0,1144965.0,2193.24
2632875.0,1144965.0,2212.53
2632905.0,1144965.0,2240.09
2632935.0,1144965.0,2264.81
2627805.0,1144935.0,3016.76
2627835.0,1144935.0,3016.06
2627865.0,1144935.0,3016.82
2627895.0,1144935.0,3018.75
2627925.0,1144935.0,3021.96
2627955.0,1144935.0,3025.63
2627985.0,1144935.0,3028.91
2628015.0,1144935.0,3031.24
2628045.0,1144935.0,3032.83
2628075.0,1144935.0,3033.42
2628105.0,1144935.0,3032.27
2628135.0,1144935.0,3030.23
2628165.0,1144935.0,3028.83
2628195.0,1144935.0,3028.67
2628225.0,1144935.0,3026.52
2628255.0,1144935.0,3022.27
2628285.0,1144935.0,3016.31
2628315.0,1144935.0,3012.01
2628345.0,1144935.0,3002.74
2628375.0,1144935.0,2997.47
2628405.0,1144935.0,2991.5
2628435.0,1144935.0,2987.68
2628465.0,1144935.0,2985.39
2628495.0,1144935.0,2980.87
2628525.0,1144935.0,2970.48
2628555.0,1144935.0,2967.14
2628585.0,1144935.0,2967.64
2628615.0,1144935.0,2969.32
2628645.0,1144935.0,2970.98
2628675.0,1144935.0,2973.16
2628705.0,1144935.0,2974.28
2628735.0,1144935.0,2973.96
2628765.0,1144935.0,2970.23
2628795.0,1144935.0,2964.1
2628825.0,1144935.0,2957.5
2628855.0,1144935.0,2951.23
2628885.0,1144935.0,2951.23
2628915.0,1144935.0,2938.58
2628945.0,1144935.0,2931.18
2628975.0,1144935.0,2912.44
2629005.0,1144935.0,2899.45
2629035.0,1144935.0,2894.57
2629065.0,1144935.0,2887.76
2629095.0,1144935.0,2881.24
2629125.0,1144935.0,2874.76
2629155.0,1144935.0,2867.27
2629185.0,1144935.0,2859.8
2629215.0,1144935.0,2858.36
2629245.0,1144935.0,2860.49
2629275.0,1144935.0,2854.9
2629305.0,1144935.0,2853.5
2629335.0,1144935.0,2847.93
2629365.0,1144935.0,2840.55
2629395.0,1144935.0,2833.34
2629425.0,1144935.0,2821.29
2629455.0,1144935.0,2813.8
2629485.0,1144935.0,2811.68
2629515.0,1144935.0,2807.07
2629545.0,1144935.0,2797.82
2629575.0,1144935.0,2778.87
2629605.0,1144935.0,2763.98
2629635.0,1144935.0,2752.33
2629665.0,1144935.0,2739.2
2629695.0,1144935.0,2726.03
2629725.0,1144935.0,2709.54
2629755.0,1144935.0,2695.33
2629785.0,1144935.0,2679.7
2629815.0,1144935.0,2670.66
2629845.0,1144935.0,2666.41
2629875.0,1144935.0,2654.94
2629905.0,1144935.0,2630.85
2629935.0,1144935.0,2624.95
2629965.0,1144935.0,2616.52
2629995.0,1144935.0,2597.83
2630025.0,1144935.0,2598.75
2630055.0,1144935.0,2588.35
2630085.0,1144935.0,2585.44
2630115.0,1144935.0,2580.82
2630145.0,1144935.0,2579.83
2630175.0,1144935.0,2578.41
2630205.0,1144935.0,2570.97
2630235.0,1144935.0,2547.95
2630265.0,1144935.0,2546.05
2630295.0,1144935.0,2545.35
2630325.0,1144935.0,2546.59
2630355.0,1144935.0,2552.35
2630385.0,1144935.0,2545.71
2630415.0,1144935.0,2548.82
2630445.0,1144935.0,2549.31
2630475.0,1144935.0,2554.79
2630505.0,1144935.0,2568.22
2630535.0,1144935.0,2584.88
2630565.0,1144935.0,2586.57
2630595.0,1144935.0,2603.34
2630625.0,1144935.0,2622.9
2630655.0,1144935.0,2639.86
2630685.0,1144935.0,2654.49
2630715.0,1144935.0,2672.31
2630745.0,1144935.0,2690.72
2630775.0,1144935.0,2723.69
2630805.0,1144935.0,2768.94
2630835.0,1144935.0,2852.64
2630865.0,1144935.0,2845.79
2630895.0,1144935.0,2878.85
2630925.0,1144935.0,2898.14
2630955.0,1144935.0,2898.61
2630985.0,1144935.0,2913.64
2631015.0,1144935.0,2925.66
2631045.0,1144935.0,2931.52
2631075.0,1144935.0,2963.61
2631105.0,1144935.0,2914.51
2631135.0,1144935.0,2867.37
2631165.0,1144935.0,2837.87
2631195.0,1144935.0,2795.78
2631225.0,1144935.0,2773.33
2631255.0,1144935.0,2764.1
2631285.0,1144935.0,2744.8
2631315.0,1144935.0,2719.89
2631345.0,1144935.0,2706.57
2631375.0,1144935.0,2696.22
2631405.0,1144935.0,2683.24
2631435.0,1144935.0,2673.29
2631465.0,1144935.0,2665.15
2631495.0,1144935.0,2662.65
2631525.0,1144935.0,2659.15
2631555.0,1144935.0,2655.61
2631585.0,1144935.0,2646.45
2631615.0,1144935.0,2634.94
2631645.0,1144935.0,2626.96
2631675.0,1144935.0,2608.42
2631705.0,1144935.0,2592.27
2631735.0,1144935.0,2572.18
2631765.0,1144935.0,2554.88
2631795.0,1144935.0,2547.66
2631825.0,1144935.0,2529.45
2631855.0,1144935.0,2523.25
2631885.0,1144935.0,2510.36
2631915.0,1144935.0,2495.25
2631945.0,1144935.0,2486.8
2631975.0,1144935.0,2474.24
2632005.0,1144935.0,2463.36
2632035.0,1144935.0,2446.43
2632065.0,1144935.0,2428.99
2632095.0,1144935.0,2414.07
2632125.0,1144935.0,2405.07
2632155.0,1144935.0,2393.3
2632185.0,1144935.0,2381.48
2632215.0,1144935.0,2367.93
2632245.0,1144935.0,2361.08
2632275.0,1144935.0,2353.69
2632305.0,1144935.0,2344.48
2632335.0,1144935.0,2324.14
2632365.0,1144935.0,2294.31
2632395.0,1144935.0,2277.27
2632425.0,1144935.0,2241.2
2632455.0,1144935.0,2181.86
2632485.0,1144935.0,2160.69
2632515.0,1144935.0,2139.91
2632545.0,1144935.0,2124.65
2632575.0,1144935.0,2119.35
2632605.0,1144935.0,2116.45
2632635.0,1144935.0,2113.63
2632665.0,1144935.0,2110.03
2632695.0,1144935.0,2112.69
2632725.0,1144935.0,2124.7
2632755.0,1144935.0,2143.59
2632785.0,1144935.0,2158.8
2632815.0,1144935.0,2175.37
2632845.0,1144935.0,2193.01
2632875.0,1144935.0,2213.17
2632905.0,1144935.0,2231.71
2632935.0,1144935.0,2256.35
2632965.0,1144935.0,2296.45
2627745.0,1144905.0,3015.16
2627775.0,1144905.0,3013.32
2627805.0,1144905.0,3011.84
2627835.0,1144905.0,3011.83
2627865.0,1144905.0,3012.7
2627895.0,1144905.0,3014.51
2627925.0,1144905.0,3017.26
2627955.0,1144905.0,3020.17
2627985.0,1144905.0,3022.39
2628015.0,1144905.0,3023.62
2628045.0,1144905.0,3024.0
2628075.0,1144905.0,3023.54
2628105.0,1144905.0,3022.27
2628135.0,1144905.0,3019.66
2628165.0,1144905.0,3016.36
2628195.0,1144905.0,3014.2
2628225.0,1144905.0,3011.33
2628255.0,1144905.0,3006.44
2628285.0,1144905.0,3001.91
2628315.0,1144905.0,3000.03
2628345.0,1144905.0,2989.95
2628375.0,1144905.0,2980.18
2628405.0,1144905.0,2979.4
2628435.0,1144905.0,2978.37
2628465.0,1144905.0,2976.76
2628495.0,1144905.0,2974.5
2628525.0,1144905.0,2962.37
2628555.0,1144905.0,2948.22
2628585.0,1144905.0,2949.2
2628615.0,1144905.0,2950.87
2628645.0,1144905.0,2953.78
2628675.0,1144905.0,2959.17
2628705.0,1144905.0,2967.31
2628735.0,1144905.0,2966.63
2628765.0,1144905.0,2965.58
2628795.0,1144905.0,2951.52
2628825.0,1144905.0,2943.84
2628855.0,1144905.0,2948.24
2628885.0,1144905.0,2941.92
2628915.0,1144905.0,2927.43
2628945.0,1144905.0,2914.22
2628975.0,1144905.0,2906.0
2629005.0,1144905.0,2895.9
2629035.0,1144905.0,2888.28
2629065.0,1144905.0,2881.66
2629095.0,1144905.0,2874.76
2629125.0,1144905.0,2868.34
2629155.0,1144905.0,2861.56
2629185.0,1144905.0,2860.46
2629215.0,1144905.0,2853.42
2629245.0,1144905.0,2850.24
2629275.0,1144905.0,2849.85
2629305.0,1144905.0,2855.92
2629335.0,1144905.0,2845.86
2629365.0,1144905.0,2833.14
2629395.0,1144905.0,2818.95
2629425.0,1144905.0,2810.2
2629455.0,1144905.0,2809.21
2629485.0,1144905.0,2802.38
2629515.0,1144905.0,2793.8
2629545.0,1144905.0,2786.47
2629575.0,1144905.0,2776.59
2629605.0,1144905.0,2762.45
2629635.0,1144905.0,2749.22
2629665.0,1144905.0,2738.07
2629695.0,1144905.0,2723.79
2629725.0,1144905.0,2705.61
2629755.0,1144905.0,2695.31
2629785.0,1144905.0,2678.4
2629815.0,1144905.0,2665.34
2629845.0,1144905.0,2656.64
2629875.0,1144905.0,2640.72
2629905.0,1144905.0,2625.6
2629935.0,1144905.0,2604.01
2629965.0,1144905.0,2601.98
2629995.0,1144905.0,2588.84
2630025.0,1144905.0,2581.45
2630055.0,1144905.0,2576.82
2630085.0,1144905.0,2572.91
2630115.0,1144905.0,2564.52
2630145.0,1144905.0,2560.55
2630175.0,1144905.0,2561.63
2630205.0,1144905.0,2555.33
2630235.0,1144905.0,2529.93
2630265.0,1144905.0,2531.82
2630295.0,1144905.0,2528.91
2630325.0,1144905.0,2540.31
2630355.0,1144905.0,2541.3
2630385.0,1144905.0,2531.0
2630415.0,1144905.0,2539.17
2630445.0,1144905.0,2538.07
2630475.0,1144905.0,2542.94
2630505.0,1144905.0,2553.45
2630535.0,1144905.0,2563.51
2630565.0,1144905.0,2572.81
2630595.0,1144905.0,2590.11
2630625.0,1144905.0,2606.52
2630655.0,1144905.0,2619.86
2630685.0,1144905.0,2644.64
2630715.0,1144905.0,2655.58
2630745.0,1144905.0,2697.55
2630775.0,1144905.0,2741.91
2630805.0,1144905.0,2772.99
2630835.0,1144905.0,2824.54
2630865.0,1144905.0,2815.35
2630895.0,1144905.0,2818.65
2630925.0,1144905.0,2871.79
2630955.0,1144905.0,2870.67
2630985.0,1144905.0,2892.01
2631015.0,1144905.0,2903.27
2631045.0,1144905.0,2906.96
2631075.0,1144905.0,2933.34
2631105.0,1144905.0,2955.74
2631135.0,1144905.0,2962.16
2631165.0,1144905.0,2917.97
2631195.0,1144905.0,2872.24
2631225.0,1144905.0,2837.52
2631255.0,1144905.0,2809.41
2631285.0,1144905.0,2781.64
2631315.0,1144905.0,2759.93
2631345.0,1144905.0,2733.55
2631375.0,1144905.0,2716.9
2631405.0,1144905.0,2706.72
2631435.0,1144905.0,2698.55
2631465.0,1144905.0,2679.38
2631495.0,1144905.0,2666.24
2631525.0,1144905.0,2658.77
2631555.0,1144905.0,2649.2
2631585.0,1144905.0,2642.68
2631615.0,1144905.0,2637.02
2631645.0,1144905.0,2629.39
2631675.0,1144905.0,2611.27
2631705.0,1144905.0,2591.46
2631735.0,1144905.0,2572.33
2631765.0,1144905.0,2555.99
2631795.0,1144905.0,2545.52
2631825.0,1144905.0,2527.14
2631855.0,1144905.0,2515.82
2631885.0,1144905.0,2509.42
2631915.0,1144905.0,2506.28
2631945.0,1144905.0,2493.98
2631975.0,1144905.0,2476.26
2632005.0,1144905.0,2460.67
2632035.0,1144905.0,2445.14
2632065.0,1144905.0,2430.29
2632095.0,1144905.0,2415.31
2632125.0,1144905.0,2405.3
2632155.0,1144905.0,2392.52
2632185.0,1144905.0,2379.21
2632215.0,1144905.0,2368.23
2632245.0,1144905.0,2361.33
2632275.0,1144905.0,2355.47
2632305.0,1144905.0,2340.75
2632335.0,1144905.0,2316.31
2632365.0,1144905.0,2277.22
2632395.0,1144905.0,2261.44
2632425.0,1144905.0,2242.86
2632455.0,1144905.0,2182.69
2632485.0,1144905.0,2159.82
2632515.0,1144905.0,2138.02
2632545.0,1144905.0,2121.92
2632575.0,1144905.0,2114.33
2632605.0,1144905.0,2110.28
2632635.0,1144905.0,2106.81
2632665.0,1144905.0,2104.3
2632695.0,1144905.0,2108.41
2632725.0,1144905.0,2125.83
2632755.0,1144905.0,2144.25
2632785.0,1144905.0,2159.94
2632815.0,1144905.0,2174.4
2632845.0,1144905.0,2190.48
2632875.0,1144905.0,2207.53
2632905.0,1144905.0,2233.76
2632935.0,1144905.0,2258.91
2632965.0,1144905.0,2284.45
2632995.0,1144905.0,2310.68
2627715.0,1144875.0,3011.26
2627745.0,1144875.0,3008.96
2627775.0,1144875.0,3008.0
2627805.0,1144875.0,3007.05
2627835.0,1144875.0,3007.15
2627865.0,1144875.0,3008.24
2627895.0,1144875.0,3009.87
2627925.0,1144875.0,3012.13
2627955.0,1144875.0,3014.17
2627985.0,1144875.0,3015.34
2628015.0,1144875.0,3015.95
2628045.0,1144875.0,3015.5
2628075.0,1144875.0,3014.14
2628105.0,1144875.0,3011.73
2628135.0,1144875.0,3008.32
2628165.0,1144875.0,3003.57
2628195.0,1144875.0,2999.37
2628225.0,1144875.0,2995.4
2628255.0,1144875.0,2989.52
2628285.0,1144875.0,2986.17
2628315.0,1144875.0,2982.5
2628345.0,1144875.0,2977.39
2628375.0,1144875.0,2964.03
2628405.0,1144875.0,2955.83
2628435.0,1144875.0,2967.1
2628465.0,1144875.0,2959.3
2628495.0,1144875.0,2949.48
2628525.0,1144875.0,2938.47
2628555.0,1144875.0,2924.77
2628585.0,1144875.0,2928.73
2628615.0,1144875.0,2931.89
2628645.0,1144875.0,2937.21
2628675.0,1144875.0,2954.2
2628705.0,1144875.0,2956.63
2628735.0,1144875.0,2956.36
2628765.0,1144875.0,2952.77
2628795.0,1144875.0,2944.09
2628825.0,1144875.0,2939.13
2628855.0,1144875.0,2932.98
2628885.0,1144875.0,2930.57
2628915.0,1144875.0,2917.7
2628945.0,1144875.0,2907.4
2628975.0,1144875.0,2891.79
2629005.0,1144875.0,2886.35
2629035.0,1144875.0,2885.65
2629065.0,1144875.0,2873.83
2629095.0,1144875.0,2868.36
2629125.0,1144875.0,2866.87
2629155.0,1144875.0,2862.48
2629185.0,1144875.0,2859.13
2629215.0,1144875.0,2848.28
2629245.0,1144875.0,2848.32
2629275.0,1144875.0,2850.96
2629305.0,1144875.0,2844.78
2629335.0,1144875.0,2825.14
2629365.0,1144875.0,2815.71
2629395.0,1144875.0,2805.33
2629425.0,1144875.0,2806.52
2629455.0,1144875.0,2795.72
2629485.0,1144875.0,2786.01
2629515.0,1144875.0,2781.0
2629545.0,1144875.0,2775.75
2629575.0,1144875.0,2768.32
2629605.0,1144875.0,2754.48
2629635.0,1144875.0,2743.4
2629665.0,1144875.0,2731.65
2629695.0,1144875.0,2717.18
2629725.0,1144875.0,2701.41
2629755.0,1144875.0,2688.45
2629785.0,1144875.0,2675.57
2629815.0,1144875.0,2652.76
2629845.0,1144875.0,2645.9
2629875.0,1144875.0,2628.53
2629905.0,1144875.0,2610.91
2629935.0,1144875.0,2583.53
2629965.0,1144875.0,2583.92
2629995.0,1144875.0,2572.16
2630025.0,1144875.0,2564.99
2630055.0,1144875.0,2563.45
2630085.0,1144875.0,2560.64
2630115.0,1144875.0,2551.53
2630145.0,1144875.0,2541.62
2630175.0,1144875.0,2542.37
2630205.0,1144875.0,2536.18
2630235.0,1144875.0,2503.75
2630265.0,1144875.0,2513.19
2630295.0,1144875.0,2510.82
2630325.0,1144875.0,2526.75
2630355.0,1144875.0,2533.73
2630385.0,1144875.0,2524.9
2630415.0,1144875.0,2523.97
2630445.0,1144875.0,2529.61
2630475.0,1144875.0,2531.2
2630505.0,1144875.0,2532.64
2630535.0,1144875.0,2544.87
2630565.0,1144875.0,2557.35
2630595.0,1144875.0,2573.41
2630625.0,1144875.0,2587.78
2630655.0,1144875.0,2605.06
2630685.0,1144875.0,2623.59
2630715.0,1144875.0,2636.55
2630745.0,1144875.0,2692.0
2630775.0,1144875.0,2737.16
2630805.0,1144875.0,2768.69
2630835.0,1144875.0,2796.03
2630865.0,1144875.0,2793.24
2630895.0,1144875.0,2793.46
2630925.0,1144875.0,2845.4
2630955.0,1144875.0,2846.57
2630985.0,1144875.0,2866.2
2631015.0,1144875.0,2869.62
2631045.0,1144875.0,2891.64
2631075.0,1144875.0,2903.73
2631105.0,1144875.0,2931.02
2631135.0,1144875.0,2964.65
2631165.0,1144875.0,2946.34
2631195.0,1144875.0,2907.48
2631225.0,1144875.0,2871.42
2631255.0,1144875.0,2847.45
2631285.0,1144875.0,2815.2
2631315.0,1144875.0,2798.96
2631345.0,1144875.0,2782.97
2631375.0,1144875.0,2765.71
2631405.0,1144875.0,2742.05
2631435.0,1144875.0,2719.23
2631465.0,1144875.0,2703.98
2631495.0,1144875.0,2689.15
2631525.0,1144875.0,2673.21
2631555.0,1144875.0,2652.39
2631585.0,1144875.0,2644.3
2631615.0,1144875.0,2639.13
2631645.0,1144875.0,2629.85
2631675.0,1144875.0,2616.2
2631705.0,1144875.0,2596.75
2631735.0,1144875.0,2575.89
2631765.0,1144875.0,2556.76
2631795.0,1144875.0,2543.53
2631825.0,1144875.0,2526.98
2631855.0,1144875.0,2515.54
2631885.0,1144875.0,2508.4
2631915.0,1144875.0,2502.43
2631945.0,1144875.0,2496.77
2631975.0,1144875.0,2487.59
2632005.0,1144875.0,2468.35
2632035.0,1144875.0,2447.78
2632065.0,1144875.0,2428.76
2632095.0,1144875.0,2412.87
2632125.0,1144875.0,2404.14
2632155.0,1144875.0,2393.0
2632185.0,1144875.0,2381.27
2632215.0,1144875.0,2370.16
2632245.0,1144875.0,2364.98
2632275.0,1144875.0,2355.18
2632305.0,1144875.0,2337.63
2632335.0,1144875.0,2310.04
2632365.0,1144875.0,2261.27
2632395.0,1144875.0,2238.96
2632425.0,1144875.0,2225.84
2632455.0,1144875.0,2208.36
2632485.0,1144875.0,2156.94
2632515.0,1144875.0,2135.5
2632545.0,1144875.0,2118.14
2632575.0,1144875.0,2107.35
2632605.0,1144875.0,2105.07
2632635.0,1144875.0,2102.52
2632665.0,1144875.0,2099.85
2632695.0,1144875.0,2109.55
2632725.0,1144875.0,2123.19
2632755.0,1144875.0,2141.21
2632785.0,1144875.0,2156.33
2632815.0,1144875.0,2170.54
2632845.0,1144875.0,2186.75
2632875.0,1144875.0,2203.89
2632905.0,1144875.0,2229.58
2632935.0,1144875.0,2262.99
